hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1,188,2017,March,13,28,4,11,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74,0,0
Resort Hotel,1,118,2017,March,13,29,0,1,2,0,0,HB,CHN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,78,0,0
Resort Hotel,1,0,2017,March,13,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,8,0,0
Resort Hotel,1,72,2017,March,13,29,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,78,0,0
Resort Hotel,1,40,2017,March,13,29,0,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,55,0,0
Resort Hotel,1,25,2017,March,13,29,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,65,0,2
Resort Hotel,1,113,2017,March,13,29,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,38,0,0
Resort Hotel,1,175,2017,March,13,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,42,0,1
Resort Hotel,1,50,2017,March,13,29,2,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,1
Resort Hotel,1,66,2017,March,13,30,0,3,2,0,0,BB,POL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,80,0,0
Resort Hotel,1,9,2017,March,13,30,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,56,0,1
Resort Hotel,1,47,2017,March,13,30,0,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,70,0,1
Resort Hotel,1,156,2017,March,13,30,0,3,2,0,0,BB,CN,Direct,Direct,0,0,0,D,D,2,No Deposit,250,0,0,Transient,54,0,0
Resort Hotel,1,30,2017,March,13,30,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,65,0,2
Resort Hotel,1,34,2017,March,13,30,2,5,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,0,0,Transient,147,0,2
Resort Hotel,1,47,2017,March,13,30,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,1
Resort Hotel,1,15,2017,March,13,30,2,6,1,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,90,0,0
Resort Hotel,1,15,2017,March,13,30,2,6,1,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,90,0,0
Resort Hotel,1,0,2017,March,13,31,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,521,0,Transient,65,0,0
Resort Hotel,1,19,2017,March,13,31,0,2,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,95,0,1
Resort Hotel,1,57,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,27,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,1
Resort Hotel,1,23,2017,March,13,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,0
Resort Hotel,1,24,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,1
Resort Hotel,1,64,2017,March,13,31,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48,0,2
Resort Hotel,1,27,2017,March,13,31,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73,0,1
Resort Hotel,1,145,2017,March,13,31,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,69,0,2
Resort Hotel,1,32,2017,March,13,31,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,114,0,2
Resort Hotel,1,162,2017,March,13,31,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,67,0,0
Resort Hotel,1,69,2017,March,13,31,2,6,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,87,0,1
Resort Hotel,1,63,2017,April,13,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48,0,1
Resort Hotel,1,94,2017,April,13,1,2,3,3,1,0,HB,BEL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,176,0,0
Resort Hotel,1,35,2017,April,13,1,2,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,1
Resort Hotel,1,48,2017,April,13,1,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,70,0,0
Resort Hotel,1,69,2017,April,13,1,2,5,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,130,0,0
Resort Hotel,1,177,2017,April,13,1,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72,0,0
Resort Hotel,1,174,2017,April,13,1,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,57,0,2
Resort Hotel,1,57,2017,April,13,1,2,6,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,94,0,1
Resort Hotel,1,2,2017,April,14,2,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,77,0,0
Resort Hotel,1,82,2017,April,14,2,2,1,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108,0,0
Resort Hotel,1,117,2017,April,14,2,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,63,0,1
Resort Hotel,1,38,2017,April,14,2,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,0
Resort Hotel,1,84,2017,April,14,2,2,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,115,0,2
Resort Hotel,1,38,2017,April,14,2,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,0
Resort Hotel,1,174,2017,April,14,2,4,6,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,130,0,1
Resort Hotel,1,10,2017,April,14,3,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,80,0,0
Resort Hotel,1,10,2017,April,14,3,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,80,0,0
Resort Hotel,1,255,2017,April,14,3,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,54,0,2
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45,0,0
Resort Hotel,1,55,2017,April,14,3,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,1
Resort Hotel,1,26,2017,April,14,3,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,175,0,0,Transient,72,0,0
Resort Hotel,1,12,2017,April,14,3,1,3,1,0,0,HB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,0,0,0
Resort Hotel,1,112,2017,April,14,3,1,3,1,1,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,87,0,0
Resort Hotel,1,364,2017,April,14,3,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,196,0,0
Resort Hotel,1,12,2017,April,14,3,1,3,1,0,0,HB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,0,0,0
Resort Hotel,1,255,2017,April,14,3,3,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68,0,0
Resort Hotel,1,255,2017,April,14,3,3,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68,0,0
Resort Hotel,1,255,2017,April,14,3,3,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68,0,0
Resort Hotel,1,273,2017,April,14,3,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,81,0,0
Resort Hotel,1,48,2017,April,14,4,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,0
Resort Hotel,1,26,2017,April,14,4,0,4,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,105,0,0
Resort Hotel,1,121,2017,April,14,4,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,83,0,1
Resort Hotel,1,240,2017,April,14,4,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient-Party,57,0,1
Resort Hotel,1,192,2017,April,14,4,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,69,0,1
Resort Hotel,1,205,2017,April,14,5,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,81,0,1
Resort Hotel,1,6,2017,April,14,5,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,20,0,Transient,45,0,0
Resort Hotel,1,12,2017,April,14,5,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,165,0,0
Resort Hotel,1,46,2017,April,14,5,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70,0,0
Resort Hotel,1,152,2017,April,14,5,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,E,1,No Deposit,0,223,0,Transient-Party,60,0,0
Resort Hotel,1,226,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68,0,0
Resort Hotel,1,59,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,64,0,0
Resort Hotel,1,52,2017,April,14,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,94,0,0
Resort Hotel,1,57,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,94,0,1
Resort Hotel,1,152,2017,April,14,5,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,E,1,No Deposit,0,223,0,Transient-Party,60,0,0
Resort Hotel,1,252,2017,April,14,5,1,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,4,No Deposit,0,223,100,Transient-Party,42,0,0
Resort Hotel,1,1,2017,April,14,5,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,116,0,2
Resort Hotel,1,21,2017,April,14,5,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,0,0,Transient,125,0,1
Resort Hotel,1,41,2017,April,14,5,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,73,0,1
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,10,2017,April,14,6,0,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,162,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,22,2017,April,14,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,115,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,60,0,0
Resort Hotel,1,180,2017,April,14,6,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,52,0,1
Resort Hotel,1,31,2017,April,14,6,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,0,0,Transient,52,0,1
Resort Hotel,1,32,2017,April,14,6,2,3,3,1,0,BB,VEN,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,165,0,0
Resort Hotel,1,84,2017,April,14,6,2,5,2,0,0,Undefined,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,207,0,0
Resort Hotel,1,0,2017,April,14,7,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,115,0,0
Resort Hotel,1,1,2017,April,14,7,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,0,Transient,110,0,0
Resort Hotel,1,47,2017,April,14,7,1,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,103,0,2
Resort Hotel,1,53,2017,April,14,7,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,138,0,0
Resort Hotel,1,32,2017,April,14,7,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,159,0,0
Resort Hotel,1,53,2017,April,14,7,2,5,2,1,0,BB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,188,0,0
Resort Hotel,1,53,2017,April,14,7,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,138,0,0
Resort Hotel,1,84,2017,April,14,7,2,4,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,193,0,0
Resort Hotel,1,223,2017,April,14,7,2,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,96,0,2
Resort Hotel,1,24,2017,April,14,8,0,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,0,Transient,147,0,1
Resort Hotel,1,45,2017,April,14,8,0,1,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,138,0,1
Resort Hotel,1,155,2017,April,14,8,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,3,No Deposit,0,223,0,Transient-Party,60,0,0
Resort Hotel,1,62,2017,April,14,8,2,1,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,150,0,0
Resort Hotel,1,123,2017,April,14,8,2,1,3,1,0,BB,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,150,0,0
Resort Hotel,1,45,2017,April,14,8,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,137,0,1
Resort Hotel,1,45,2017,April,14,8,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,137,0,1
Resort Hotel,1,58,2017,April,14,8,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,105,0,1
Resort Hotel,1,30,2017,April,14,8,2,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,155,0,0
Resort Hotel,1,95,2017,April,14,8,2,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,150,0,0
Resort Hotel,1,32,2017,April,14,8,2,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,110,0,0
Resort Hotel,1,313,2017,April,14,8,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,48,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,46,2017,April,14,8,2,5,2,2,0,BB,HUN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,154,0,0
Resort Hotel,1,60,2017,April,14,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,0,0,Transient,76,0,0
Resort Hotel,1,47,2017,April,14,8,2,5,2,2,0,BB,HUN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,154,0,0
Resort Hotel,1,89,2017,April,14,8,2,5,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,148,0,0
Resort Hotel,1,313,2017,April,14,8,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,48,0,0
Resort Hotel,1,313,2017,April,14,8,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,48,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,313,2017,April,14,8,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,48,0,0
Resort Hotel,1,86,2017,April,14,8,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,196,0,0
Resort Hotel,1,313,2017,April,14,8,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298,0,0,Transient-Party,48,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,187,2017,April,14,8,2,5,3,1,0,HB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,198,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,58,2017,April,14,8,2,5,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,148,0,0
Resort Hotel,1,233,2017,April,14,8,2,6,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,62,0,1
Resort Hotel,1,233,2017,April,14,8,2,6,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,62,0,1
Resort Hotel,1,70,2017,April,14,8,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,78,0,0
Resort Hotel,1,351,2017,April,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,298,0,0,Transient-Party,82,0,0
Resort Hotel,1,200,2017,April,14,8,4,6,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,0,0,Transient,74,0,2
Resort Hotel,1,3,2017,April,15,9,1,0,2,0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,0,0,0,Transient,100,0,0
Resort Hotel,1,29,2017,April,15,9,1,0,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,C,C,2,No Deposit,240,0,0,Transient,125,0,0
Resort Hotel,1,3,2017,April,15,9,1,0,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,0,0,0,Transient,100,0,0
Resort Hotel,1,210,2017,April,15,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,0,0,Transient,43,0,0
Resort Hotel,1,79,2017,April,15,9,1,0,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,79,0,0
Resort Hotel,1,212,2017,April,15,9,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,0,0,Transient,43,0,0
Resort Hotel,1,3,2017,April,15,9,2,1,2,0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,0,0,0,Transient,100,0,0
Resort Hotel,1,3,2017,April,15,9,2,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,0,0,0,Transient,100,0,0
Resort Hotel,1,68,2017,April,15,9,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,90,0,0
Resort Hotel,1,55,2017,April,15,9,2,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,145,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,E,E,0,Non Refund,492,0,0,Transient,105,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492,0,0,Transient,80,0,0
Resort Hotel,1,124,2017,April,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492,0,0,Transient,80,0,0
